cellnumber,    x-coordinate,    y-coordinate,        pressure,         density,  axial-velocity, radial-velocity,    total-energy
       131, 3.217144907E-01, 1.098368466E-01, 7.301775088E+04, 9.313398268E-01, 2.315892275E+02,-2.091119774E+01, 2.235282393E+05
       132, 3.177152276E-01, 1.102063283E-01, 7.369483742E+04, 9.375292204E-01, 2.284478174E+02,-2.115584039E+01, 2.233236234E+05
       133, 3.137168288E-01, 1.105850711E-01, 7.435529416E+04, 9.435504061E-01, 2.253624973E+02,-2.137151065E+01, 2.231252671E+05
       134, 3.097192943E-01, 1.109727174E-01, 7.499941307E+04, 9.494073565E-01, 2.223324051E+02,-2.155927947E+01, 2.229329689E+05
       135, 3.057225645E-01, 1.113689095E-01, 7.562746675E+04, 9.551037935E-01, 2.193568020E+02,-2.172017373E+01, 2.227465412E+05
       136, 3.017266989E-01, 1.117732748E-01, 7.623972171E+04, 9.606433246E-01, 2.164350135E+02,-2.185528611E+01, 2.225658069E+05
       137, 2.977316082E-01, 1.121854559E-01, 7.683642724E+04, 9.660293133E-01, 2.135664540E+02,-2.196557968E+01, 2.223905986E+05
       138, 2.937372923E-01, 1.126050800E-01, 7.741782949E+04, 9.712650382E-01, 2.107505822E+02,-2.205202973E+01, 2.222207572E+05
       139, 2.897437215E-01, 1.130317971E-01, 7.798417087E+04, 9.763536817E-01, 2.079868923E+02,-2.211558760E+01, 2.220561298E+05
       140, 2.857508957E-01, 1.134652421E-01, 7.853568960E+04, 9.812983276E-01, 2.052749124E+02,-2.215718330E+01, 2.218965701E+05
       141, 2.817587256E-01, 1.139050350E-01, 7.907261779E+04, 9.861019457E-01, 2.026142088E+02,-2.217773630E+01, 2.217419381E+05
       142, 2.777672410E-01, 1.143508330E-01, 7.959519643E+04, 9.907675527E-01, 2.000043390E+02,-2.217819765E+01, 2.215920973E+05
       143, 2.737764120E-01, 1.148022711E-01, 8.010370839E+04, 9.952985421E-01, 1.974447310E+02,-2.215955137E+01, 2.214469084E+05
       144, 2.697861493E-01, 1.152589917E-01, 8.059842477E+04, 9.996980908E-01, 1.949348036E+02,-2.212262250E+01, 2.213062345E+05
       145, 2.657964826E-01, 1.157206446E-01, 8.107960854E+04, 1.003969247E+00, 1.924740096E+02,-2.206817740E+01, 2.211699441E+05
       146, 2.618073523E-01, 1.161868721E-01, 8.154751979E+04, 1.008114996E+00, 1.900618260E+02,-2.199695477E+01, 2.210379110E+05
       147, 2.578186989E-01, 1.166573092E-01, 8.200241650E+04, 1.012138261E+00, 1.876977438E+02,-2.190967183E+01, 2.209100131E+05
       148, 2.538304925E-01, 1.171316132E-01, 8.244455469E+04, 1.016041915E+00, 1.853812643E+02,-2.180702009E+01, 2.207861323E+05
       149, 2.498427331E-01, 1.176094264E-01, 8.287418910E+04, 1.019828778E+00, 1.831118952E+02,-2.168966553E+01, 2.206661538E+05
       150, 2.458553463E-01, 1.180903986E-01, 8.329157308E+04, 1.023501627E+00, 1.808891484E+02,-2.155824983E+01, 2.205499666E+05
       151, 2.418682873E-01, 1.185741648E-01, 8.369695840E+04, 1.027063190E+00, 1.787125392E+02,-2.141339059E+01, 2.204374626E+05
       152, 2.378815264E-01, 1.190603748E-01, 8.409059513E+04, 1.030516149E+00, 1.765815856E+02,-2.125568181E+01, 2.203285368E+05
       153, 2.338950187E-01, 1.195486784E-01, 8.447273050E+04, 1.033863130E+00, 1.744958106E+02,-2.108569518E+01, 2.202230875E+05
       154, 2.299087346E-01, 1.200387180E-01, 8.484359926E+04, 1.037106604E+00, 1.724547696E+02,-2.090398668E+01, 2.201210172E+05
       155, 2.259226143E-01, 1.205301359E-01, 8.520332417E+04, 1.040247860E+00, 1.704583462E+02,-2.071112568E+01, 2.200222473E+05
       156, 2.219366133E-01, 1.210225895E-01, 8.555081341E+04, 1.043275573E+00, 1.685100348E+02,-2.050778586E+01, 2.199268755E+05
       157, 2.179507017E-01, 1.215157062E-01, 8.588496612E+04, 1.046174205E+00, 1.666067124E+02,-2.029384936E+01, 2.198346741E+05
       158, 2.139648348E-01, 1.220091507E-01, 8.620691726E+04, 1.048954968E+00, 1.647441269E+02,-2.007056607E+01, 2.197453793E+05
       159, 2.099789530E-01, 1.225025579E-01, 8.651824870E+04, 1.051639057E+00, 1.629256589E+02,-1.983913857E+01, 2.196590918E+05
       160, 2.059930414E-01, 1.229956076E-01, 8.681966953E+04, 1.054235214E+00, 1.611516719E+02,-1.960207693E+01, 2.195757753E+05
       161, 2.020070553E-01, 1.234880611E-01, 8.711179065E+04, 1.056749567E+00, 1.594202489E+02,-1.936131456E+01, 2.194952869E+05
       162, 1.980209500E-01, 1.239796728E-01, 8.739501492E+04, 1.059185617E+00, 1.577294934E+02,-1.911707850E+01, 2.194174803E+05
       163, 1.940347254E-01, 1.244702265E-01, 8.766969351E+04, 1.061546444E+00, 1.560778424E+02,-1.886950743E+01, 2.193422286E+05
       164, 1.900483519E-01, 1.249595135E-01, 8.793614621E+04, 1.063834890E+00, 1.544639631E+02,-1.861872787E+01, 2.192694191E+05
       165, 1.860617846E-01, 1.254473031E-01, 8.819467029E+04, 1.066053626E+00, 1.528866753E+02,-1.836485534E+01, 2.191989495E+05
       166, 1.820750087E-01, 1.259333640E-01, 8.844554662E+04, 1.068205185E+00, 1.513448990E+02,-1.810799450E+01, 2.191307251E+05
       167, 1.780879945E-01, 1.264174879E-01, 8.868904423E+04, 1.070292006E+00, 1.498376190E+02,-1.784823857E+01, 2.190646567E+05
       168, 1.741007119E-01, 1.268994510E-01, 8.892542402E+04, 1.072316454E+00, 1.483638573E+02,-1.758566810E+01, 2.190006595E+05
       169, 1.701131612E-01, 1.273790300E-01, 8.915494222E+04, 1.074280855E+00, 1.469226499E+02,-1.732034891E+01, 2.189386518E+05
       170, 1.661252826E-01, 1.278559864E-01, 8.937785403E+04, 1.076187525E+00, 1.455130240E+02,-1.705232891E+01, 2.188785539E+05
       171, 1.621370763E-01, 1.283301264E-01, 8.959441819E+04, 1.078038814E+00, 1.441339717E+02,-1.678163271E+01, 2.188202872E+05
       172, 1.581484973E-01, 1.288012117E-01, 8.980490352E+04, 1.079837160E+00, 1.427844150E+02,-1.650825200E+01, 2.187637721E+05
